scheme_code,scheme_name,net_asset_value,repurchase_price,sale_price,date,scheme_classification,scheme_type,scheme_category,fund_family,fund_id,scheme_short_name,date_new,nav,sale_price_1,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,448.6256,444.1393,448.6256,29-Sep-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,444.1393,9/29/2017,448.6256,448.6256,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,451.0103,446.5002,451.0103,3-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,446.5002,10/3/2017,451.0103,451.0103,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,452.9097,448.3806,452.9097,4-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,448.3806,10/4/2017,452.9097,452.9097,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,452.5616,448.036,452.5616,5-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,448.036,10/5/2017,452.5616,452.5616,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,456.4173,451.8531,456.4173,6-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,451.8531,10/6/2017,456.4173,456.4173,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,456.3649,451.8013,456.3649,9-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,451.8013,10/9/2017,456.3649,456.3649,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,458.1552,453.5736,458.1552,10-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,453.5736,10/10/2017,458.1552,458.1552,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,456.444,451.8796,456.444,11-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,451.8796,10/11/2017,456.444,456.444,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,460.1892,455.5873,460.1892,12-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,455.5873,10/12/2017,460.1892,460.1892,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,463.7838,459.146,463.7838,13-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,459.146,10/13/2017,463.7838,463.7838,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,466.8069,462.1388,466.8069,16-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,462.1388,10/16/2017,466.8069,466.8069,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,467.7626,463.085,467.7626,17-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,463.085,10/17/2017,467.7626,467.7626,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,464.0348,459.3945,464.0348,18-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,459.3945,10/18/2017,464.0348,464.0348,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,463.8385,459.2001,463.8385,23-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,459.2001,10/23/2017,463.8385,463.8385,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,463.824,459.1858,463.824,24-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,459.1858,10/24/2017,463.824,463.824,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,471.0366,466.3262,471.0366,25-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,466.3262,10/25/2017,471.0366,471.0366,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,472.4299,467.7056,472.4299,26-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,467.7056,10/26/2017,472.4299,472.4299,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,470.4496,465.7451,470.4496,27-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,465.7451,10/27/2017,470.4496,470.4496,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,474.0161,469.2759,474.0161,30-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,469.2759,10/30/2017,474.0161,474.0161,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,473.8533,469.1148,473.8533,31-Oct-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,469.1148,10/31/2017,473.8533,473.8533,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,478.722,473.9348,478.722,1-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,473.9348,11/1/2017,478.722,478.722,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,478.9787,474.1889,478.9787,2-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,474.1889,11/2/2017,478.9787,478.9787,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,480.4984,475.6934,480.4984,3-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,475.6934,11/3/2017,480.4984,480.4984,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,480.8121,476.004,480.8121,6-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,476.004,11/6/2017,480.8121,480.8121,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,475.2476,470.4951,475.2476,7-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,470.4951,11/7/2017,475.2476,475.2476,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,473.1068,468.3757,473.1068,8-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,468.3757,11/8/2017,473.1068,473.1068,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,473.5194,468.7842,473.5194,9-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,468.7842,11/9/2017,473.5194,473.5194,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,474.6322,469.8859,474.6322,10-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,469.8859,11/10/2017,474.6322,474.6322,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,471.1577,466.4461,471.1577,13-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,466.4461,11/13/2017,471.1577,471.1577,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,469.402,464.708,469.402,14-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,464.708,11/14/2017,469.402,469.402,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,466.5173,461.8521,466.5173,15-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,461.8521,11/15/2017,466.5173,466.5173,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,470.5533,465.8478,470.5533,16-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,465.8478,11/16/2017,470.5533,470.5533,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,471.9248,467.2056,471.9248,17-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,467.2056,11/17/2017,471.9248,471.9248,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,471.9407,467.2213,471.9407,20-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,467.2213,11/20/2017,471.9407,471.9407,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,474.4341,469.6898,474.4341,21-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,469.6898,11/21/2017,474.4341,474.4341,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,474.3441,469.6007,474.3441,22-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,469.6007,11/22/2017,474.3441,474.3441,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,474.0481,469.3076,474.0481,23-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,469.3076,11/23/2017,474.0481,474.0481,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,475.9688,471.2091,475.9688,24-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,471.2091,11/24/2017,475.9688,475.9688,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,477.1096,472.3385,477.1096,27-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,472.3385,11/27/2017,477.1096,477.1096,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,475.7322,470.9749,475.7322,28-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,470.9749,11/28/2017,475.7322,475.7322,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,474.9247,470.1755,474.9247,29-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,470.1755,11/29/2017,474.9247,474.9247,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,469.8736,465.1749,469.8736,30-Nov-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,465.1749,11/30/2017,469.8736,469.8736,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,465.4075,460.7534,465.4075,1-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,460.7534,12/1/2017,465.4075,465.4075,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,465.5709,460.9152,465.5709,4-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,460.9152,12/4/2017,465.5709,465.5709,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,465.1416,460.4902,465.1416,5-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,460.4902,12/5/2017,465.1416,465.1416,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,460.8724,456.2637,460.8724,6-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,456.2637,12/6/2017,460.8724,460.8724,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,467.4149,462.7408,467.4149,7-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,462.7408,12/7/2017,467.4149,467.4149,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,471.62,466.9038,471.62,8-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,466.9038,12/8/2017,471.62,471.62,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,473.1998,468.4678,473.1998,11-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,468.4678,12/11/2017,473.1998,473.1998,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,469.448,464.7535,469.448,12-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,464.7535,12/12/2017,469.448,469.448,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,467.2865,462.6136,467.2865,13-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,462.6136,12/13/2017,467.2865,467.2865,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,469.9309,465.2316,469.9309,14-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,465.2316,12/14/2017,469.9309,469.9309,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,473.994,469.2541,473.994,15-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,469.2541,12/15/2017,473.994,473.994,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,476.6162,471.85,476.6162,18-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,471.85,12/18/2017,476.6162,476.6162,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,480.1423,475.3409,480.1423,19-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,475.3409,12/19/2017,480.1423,480.1423,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,479.8503,475.0518,479.8503,20-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,475.0518,12/20/2017,479.8503,479.8503,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,480.5227,475.7175,480.5227,21-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,475.7175,12/21/2017,480.5227,480.5227,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,481.985,477.1652,481.985,22-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,477.1652,12/22/2017,481.985,481.985,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,483.9234,479.0842,483.9234,26-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,479.0842,12/26/2017,483.9234,483.9234,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,482.3937,477.5698,482.3937,27-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,477.5698,12/27/2017,482.3937,482.3937,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,481.0648,476.2542,481.0648,28-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,476.2542,12/28/2017,481.0648,481.0648,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,483.3888,478.5549,483.3888,29-Dec-17,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,478.5549,12/29/2017,483.3888,483.3888,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,480.3962,475.5922,480.3962,1-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,475.5922,1/1/2018,480.3962,480.3962,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,481.0864,476.2755,481.0864,2-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,476.2755,1/2/2018,481.0864,481.0864,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,481.6685,476.8518,481.6685,3-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,476.8518,1/3/2018,481.6685,481.6685,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,484.7068,479.8597,484.7068,4-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,479.8597,1/4/2018,484.7068,484.7068,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,488.4957,483.6107,488.4957,5-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,483.6107,1/5/2018,488.4957,488.4957,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,490.7928,485.8849,490.7928,8-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,485.8849,1/8/2018,490.7928,490.7928,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,490.0427,485.1423,490.0427,9-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,485.1423,1/9/2018,490.0427,490.0427,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,488.4852,483.6003,488.4852,10-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,483.6003,1/10/2018,488.4852,488.4852,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,490.3824,485.4786,490.3824,11-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,485.4786,1/11/2018,490.3824,490.3824,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,490.5001,485.5951,490.5001,12-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,485.5951,1/12/2018,490.5001,490.5001,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,490.9433,486.0339,490.9433,15-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,486.0339,1/15/2018,490.9433,490.9433,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,489.9484,485.0489,489.9484,16-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,485.0489,1/16/2018,489.9484,489.9484,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,494.2525,489.31,494.2525,17-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,489.31,1/17/2018,494.2525,494.2525,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,494.0048,489.0648,494.0048,18-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,489.0648,1/18/2018,494.0048,494.0048,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,496.969,491.9993,496.969,19-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,491.9993,1/19/2018,496.969,496.969,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,499.2835,494.2907,499.2835,22-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,494.2907,1/22/2018,499.2835,499.2835,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,503.7097,498.6726,503.7097,23-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,498.6726,1/23/2018,503.7097,503.7097,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,502.3949,497.371,502.3949,24-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,497.371,1/24/2018,502.3949,502.3949,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,501.0138,496.0037,501.0138,25-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,496.0037,1/25/2018,501.0138,501.0138,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,500.5756,495.5698,500.5756,29-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,495.5698,1/29/2018,500.5756,500.5756,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,498.7918,493.8039,498.7918,30-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,493.8039,1/30/2018,498.7918,498.7918,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,497.5918,492.6159,497.5918,31-Jan-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,492.6159,1/31/2018,497.5918,497.5918,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,498.1174,493.1362,498.1174,1-Feb-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,493.1362,2/1/2018,498.1174,498.1174,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,486.0074,481.1473,486.0074,2-Feb-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,481.1473,2/2/2018,486.0074,486.0074,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,483.3929,478.559,483.3929,5-Feb-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,478.559,2/5/2018,483.3929,483.3929,,,,,,,,,,
118531,Franklin India Bluechip Fund- Direct - Growth,475.9015,471.1425,475.9015,6-Feb-18,Open Ended Schemes ( Growth ),Open Ended Schemes , Growth ,Franklin Templeton Mutual Fund,27,471.1425,2/6/2018,475.9015,475.9015,,,,,,,,,,
