scheme_code,scheme_name,net_asset_value,repurchase_price,sale_price,date,scheme_classification,scheme_type,scheme_category,fund_family,fund_id,scheme_short_name,date_new,nav,sale_price_1,Return,Variance,SD,NIFTY 50 Return,Var N50,SD  Nifty
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.4476,10.4476,10.4476,25-Aug-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.4476,8/25/2016,10.4476,10.4476,-0.26%,1.24676E-08,0.000111658,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.398,10.398,10.398,26-Aug-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.398,8/26/2016,10.398,10.398,-0.47%,4.26871E-08,0.000206608,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.4668,10.4668,10.4668,29-Aug-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.4668,8/29/2016,10.4668,10.4668,0.66%,8.30743E-08,0.000288226,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.6073,10.6073,10.6073,30-Aug-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.6073,8/30/2016,10.6073,10.6073,1.34%,3.42562E-07,0.000585288,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.623,10.623,10.623,31-Aug-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.623,8/31/2016,10.623,10.623,0.15%,4.17283E-09,6.45974E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.574,10.574,10.574,1-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.574,9/1/2016,10.574,10.574,-0.46%,4.06038E-08,0.000201504,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.6335,10.6335,10.6335,2-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.6335,9/2/2016,10.6335,10.6335,0.56%,6.05416E-08,0.000246052,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7866,10.7866,10.7866,6-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7866,9/6/2016,10.7866,10.7866,1.44%,3.97125E-07,0.000630179,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.9524,10.9524,10.9524,7-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.9524,9/7/2016,10.9524,10.9524,1.54%,4.53484E-07,0.000673412,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.9658,10.9658,10.9658,8-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.9658,9/8/2016,10.9658,10.9658,0.12%,2.87864E-09,5.3653E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.839,10.839,10.839,9-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.839,9/9/2016,10.839,10.839,-1.16%,2.57626E-07,0.000507569,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.547,10.547,10.547,12-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.547,9/12/2016,10.547,10.547,-2.69%,1.40106E-06,0.001183665,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.6501,10.6501,10.6501,14-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.6501,9/14/2016,10.6501,10.6501,0.98%,1.84828E-07,0.000429917,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.6048,10.6048,10.6048,15-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.6048,9/15/2016,10.6048,10.6048,-0.43%,3.50622E-08,0.000187249,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.6442,10.6442,10.6442,16-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.6442,9/16/2016,10.6442,10.6442,0.37%,2.68028E-08,0.000163716,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.6509,10.6509,10.6509,19-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.6509,9/19/2016,10.6509,10.6509,0.06%,7.70833E-10,2.77639E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.606,10.606,10.606,20-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.606,9/20/2016,10.606,10.606,-0.42%,3.4642E-08,0.000186124,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.5951,10.5951,10.5951,21-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.5951,9/21/2016,10.5951,10.5951,-0.10%,2.06291E-09,4.54192E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7634,10.7634,10.7634,22-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7634,9/22/2016,10.7634,10.7634,1.59%,4.93784E-07,0.000702698,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7586,10.7586,10.7586,23-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7586,9/23/2016,10.7586,10.7586,-0.04%,3.89954E-10,1.97473E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.653,10.653,10.653,26-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.653,9/26/2016,10.653,10.653,-0.98%,1.89277E-07,0.00043506,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.5944,10.5944,10.5944,27-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.5944,9/27/2016,10.5944,10.5944,-0.55%,5.95645E-08,0.000244058,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.6767,10.6767,10.6767,28-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.6767,9/28/2016,10.6767,10.6767,0.78%,1.19025E-07,0.000345,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.3689,10.3689,10.3689,29-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.3689,9/29/2016,10.3689,10.3689,-2.88%,1.64253E-06,0.001281611,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.5448,10.5448,10.5448,30-Sep-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.5448,9/30/2016,10.5448,10.5448,1.70%,5.69869E-07,0.000754897,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7588,10.7588,10.7588,3-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7588,10/3/2016,10.7588,10.7588,2.03%,8.17185E-07,0.000903983,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.8151,10.8151,10.8151,4-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.8151,10/4/2016,10.8151,10.8151,0.52%,5.44404E-08,0.000233325,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.8167,10.8167,10.8167,5-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.8167,10/5/2016,10.8167,10.8167,0.01%,4.35989E-11,6.60294E-06,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.8012,10.8012,10.8012,6-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.8012,10/6/2016,10.8012,10.8012,-0.14%,4.09861E-09,6.40204E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.8342,10.8342,10.8342,7-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.8342,10/7/2016,10.8342,10.8342,0.31%,1.86687E-08,0.000136633,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.8626,10.8626,10.8626,10-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.8626,10/10/2016,10.8626,10.8626,0.26%,1.37703E-08,0.000117347,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7117,10.7117,10.7117,13-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7117,10/13/2016,10.7117,10.7117,-1.39%,3.87509E-07,0.000622502,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7771,10.7771,10.7771,14-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7771,10/14/2016,10.7771,10.7771,0.61%,7.50036E-08,0.000273868,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7328,10.7328,10.7328,17-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7328,10/17/2016,10.7328,10.7328,-0.41%,3.40661E-08,0.00018457,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.9096,10.9096,10.9096,18-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.9096,10/18/2016,10.9096,10.9096,1.65%,5.48193E-07,0.0007404,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.9094,10.9094,10.9094,19-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.9094,10/19/2016,10.9094,10.9094,0.00%,6.80323E-13,8.24817E-07,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.9685,10.9685,10.9685,20-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.9685,10/20/2016,10.9685,10.9685,0.54%,5.95287E-08,0.000243985,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.9748,10.9748,10.9748,21-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.9748,10/21/2016,10.9748,10.9748,0.06%,6.70535E-10,2.58947E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.9895,10.9895,10.9895,24-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.9895,10/24/2016,10.9895,10.9895,0.13%,3.65393E-09,6.04477E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.9794,10.9794,10.9794,25-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.9794,10/25/2016,10.9794,10.9794,-0.09%,1.72382E-09,4.15189E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.8117,10.8117,10.8117,26-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.8117,10/26/2016,10.8117,10.8117,-1.53%,4.7709E-07,0.000690717,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7865,10.7865,10.7865,27-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7865,10/27/2016,10.7865,10.7865,-0.23%,1.11325E-08,0.000105511,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.8134,10.8134,10.8134,28-Oct-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.8134,10/28/2016,10.8134,10.8134,0.25%,1.27707E-08,0.000113007,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.8649,10.8649,10.8649,1-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.8649,11/1/2016,10.8649,10.8649,0.48%,4.66717E-08,0.000216036,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7046,10.7046,10.7046,2-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7046,11/2/2016,10.7046,10.7046,-1.48%,4.48822E-07,0.000669942,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.5608,10.5608,10.5608,3-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.5608,11/3/2016,10.5608,10.5608,-1.34%,3.72848E-07,0.000610613,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.4499,10.4499,10.4499,4-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.4499,11/4/2016,10.4499,10.4499,-1.05%,2.28309E-07,0.000477817,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.6035,10.6035,10.6035,7-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.6035,11/7/2016,10.6035,10.6035,1.47%,4.48241E-07,0.000669508,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.6205,10.6205,10.6205,8-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.6205,11/8/2016,10.6205,10.6205,0.16%,5.34385E-09,7.31016E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.4481,10.4481,10.4481,9-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.4481,11/9/2016,10.4481,10.4481,-1.62%,5.48963E-07,0.000740921,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.7592,10.7592,10.7592,10-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.7592,11/10/2016,10.7592,10.7592,2.98%,1.85093E-06,0.001360489,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.4561,10.4561,10.4561,11-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.4561,11/11/2016,10.4561,10.4561,-2.82%,1.66029E-06,0.001288523,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1624,10.1624,10.1624,15-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1624,11/15/2016,10.1624,10.1624,-2.81%,1.65406E-06,0.001286101,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1829,10.1829,10.1829,16-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1829,11/16/2016,10.1829,10.1829,0.20%,8.54886E-09,9.246E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1542,10.1542,10.1542,17-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1542,11/17/2016,10.1542,10.1542,-0.28%,1.67235E-08,0.000129319,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1095,10.1095,10.1095,18-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1095,11/18/2016,10.1095,10.1095,-0.44%,4.08832E-08,0.000202196,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,9.7897,9.7897,9.7897,21-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,9.7897,11/21/2016,9.7897,9.7897,-3.16%,2.11561E-06,0.001454515,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,9.8802,9.8802,9.8802,22-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,9.8802,11/22/2016,9.8802,9.8802,0.92%,1.81057E-07,0.000425508,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,9.9931,9.9931,9.9931,23-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,9.9931,11/23/2016,9.9931,9.9931,1.14%,2.77227E-07,0.000526523,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,9.9889,9.9889,9.9889,24-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,9.9889,11/24/2016,9.9889,9.9889,-0.04%,3.75838E-10,1.93865E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1024,10.1024,10.1024,25-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1024,11/25/2016,10.1024,10.1024,1.14%,2.75286E-07,0.000524677,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1074,10.1074,10.1074,28-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1074,11/28/2016,10.1074,10.1074,0.05%,5.23414E-10,2.28782E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1348,10.1348,10.1348,29-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1348,11/29/2016,10.1348,10.1348,0.27%,1.57364E-08,0.000125445,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.2945,10.2945,10.2945,30-Nov-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.2945,11/30/2016,10.2945,10.2945,1.58%,5.32836E-07,0.000729956,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.2044,10.2044,10.2044,1-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.2044,12/1/2016,10.2044,10.2044,-0.88%,1.64735E-07,0.000405876,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.0776,10.0776,10.0776,2-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.0776,12/2/2016,10.0776,10.0776,-1.24%,3.32771E-07,0.000576863,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1159,10.1159,10.1159,5-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1159,12/5/2016,10.1159,10.1159,0.38%,3.11962E-08,0.000176625,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1517,10.1517,10.1517,6-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1517,12/6/2016,10.1517,10.1517,0.35%,2.71091E-08,0.000164648,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.0962,10.0962,10.0962,7-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.0962,12/7/2016,10.0962,10.0962,-0.55%,6.48347E-08,0.000254627,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.2743,10.2743,10.2743,8-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.2743,12/8/2016,10.2743,10.2743,1.76%,6.76479E-07,0.000822483,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.3141,10.3141,10.3141,9-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.3141,12/9/2016,10.3141,10.3141,0.39%,3.26926E-08,0.000180811,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.231,10.231,10.231,12-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.231,12/12/2016,10.231,10.231,-0.81%,1.41734E-07,0.000376476,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.2802,10.2802,10.2802,13-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.2802,12/13/2016,10.2802,10.2802,0.48%,5.06032E-08,0.000224952,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.2055,10.2055,10.2055,14-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.2055,12/14/2016,10.2055,10.2055,-0.73%,1.15791E-07,0.00034028,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.2167,10.2167,10.2167,15-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.2167,12/15/2016,10.2167,10.2167,0.11%,2.64701E-09,5.14491E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1992,10.1992,10.1992,16-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1992,12/16/2016,10.1992,10.1992,-0.17%,6.46248E-09,8.03895E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.1499,10.1499,10.1499,19-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.1499,12/19/2016,10.1499,10.1499,-0.48%,5.15779E-08,0.000227108,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.0537,10.0537,10.0537,20-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.0537,12/20/2016,10.0537,10.0537,-0.95%,1.98741E-07,0.000445804,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,10.0592,10.0592,10.0592,21-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,10.0592,12/21/2016,10.0592,10.0592,0.05%,6.63586E-10,2.57602E-05,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,9.9185,9.9185,9.9185,22-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,9.9185,12/22/2016,9.9185,9.9185,-1.40%,4.34759E-07,0.000659363,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,9.8819,9.8819,9.8819,23-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,9.8819,12/23/2016,9.8819,9.8819,-0.37%,3.03266E-08,0.000174145,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,9.7169,9.7169,9.7169,26-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,9.7169,12/26/2016,9.7169,9.7169,-1.67%,6.22313E-07,0.000788868,,,
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,9.8314,9.8314,9.8314,27-Dec-16,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Reliance Mutual Fund,21,9.8314,12/27/2016,9.8314,9.8314,1.18%,3.10633E-07,0.000557345,,,
